Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT3,NOX,21/01/2017 10:00,248.39999,ug m-3 as NO2,R
CT3,NOX,21/01/2017 11:00,197.8,ug m-3 as NO2,R
CT3,NOX,21/01/2017 12:00,121.1,ug m-3 as NO2,R
CT3,NOX,21/01/2017 13:00,97,ug m-3 as NO2,R
CT3,NOX,21/01/2017 14:00,93.5,ug m-3 as NO2,R
CT3,NOX,21/01/2017 15:00,104.4,ug m-3 as NO2,R
CT3,NOX,21/01/2017 16:00,114.3,ug m-3 as NO2,R
CT3,NOX,21/01/2017 17:00,113.5,ug m-3 as NO2,R
CT3,NOX,21/01/2017 18:00,147.60001,ug m-3 as NO2,R
CT3,NOX,21/01/2017 19:00,110.1,ug m-3 as NO2,R
CT3,NOX,21/01/2017 20:00,106.9,ug m-3 as NO2,R
CT3,NOX,21/01/2017 21:00,129.8,ug m-3 as NO2,R
CT3,NOX,21/01/2017 22:00,137.8,ug m-3 as NO2,R
CT3,NOX,21/01/2017 23:00,148.5,ug m-3 as NO2,R
CT3,NOX,22/01/2017 00:00,133.89999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 01:00,109.9,ug m-3 as NO2,R
CT3,NOX,22/01/2017 02:00,127.5,ug m-3 as NO2,R
CT3,NOX,22/01/2017 03:00,144.8,ug m-3 as NO2,R
CT3,NOX,22/01/2017 04:00,186.60001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 05:00,271.60001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 06:00,356.10001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 07:00,313.89999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 08:00,301.20001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 09:00,299.60001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 10:00,257.39999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 11:00,302.39999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 12:00,234.10001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 13:00,198.7,ug m-3 as NO2,R
CT3,NOX,22/01/2017 14:00,163,ug m-3 as NO2,R
CT3,NOX,22/01/2017 15:00,157.7,ug m-3 as NO2,R
CT3,NOX,22/01/2017 16:00,226.7,ug m-3 as NO2,R
CT3,NOX,22/01/2017 17:00,277.20001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 18:00,288.79999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 19:00,313.29999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 20:00,324.60001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 21:00,456.20001,ug m-3 as NO2,R
CT3,NOX,22/01/2017 22:00,570.79999,ug m-3 as NO2,R
CT3,NOX,22/01/2017 23:00,689.5,ug m-3 as NO2,R
CT3,NOX,23/01/2017 00:00,734.29999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 01:00,573.20001,ug m-3 as NO2,R
CT3,NOX,23/01/2017 02:00,489.5,ug m-3 as NO2,R
CT3,NOX,23/01/2017 03:00,473.20001,ug m-3 as NO2,R
CT3,NOX,23/01/2017 04:00,562.59998,ug m-3 as NO2,R
CT3,NOX,23/01/2017 05:00,619,ug m-3 as NO2,R
CT3,NOX,23/01/2017 06:00,524,ug m-3 as NO2,R
CT3,NOX,23/01/2017 07:00,491.5,ug m-3 as NO2,R
CT3,NOX,23/01/2017 08:00,456.39999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 09:00,395.39999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 10:00,419.89999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 11:00,417,ug m-3 as NO2,R
CT3,NOX,23/01/2017 12:00,513.29999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 13:00,536.79999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 14:00,466,ug m-3 as NO2,R
CT3,NOX,23/01/2017 15:00,533.29999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 16:00,455.20001,ug m-3 as NO2,R
CT3,NOX,23/01/2017 17:00,421.39999,ug m-3 as NO2,R
CT3,NOX,23/01/2017 18:00,384,ug m-3 as NO2,R
CT3,NOX,23/01/2017 19:00,316.70001,ug m-3 as NO2,R
CT3,NOX,23/01/2017 20:00,278.10001,ug m-3 as NO2,R
CT3,NOX,23/01/2017 21:00,280.5,ug m-3 as NO2,R
CT3,NOX,23/01/2017 22:00,388.10001,ug m-3 as NO2,R
CT3,NOX,23/01/2017 23:00,347.70001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 00:00,301.89999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 01:00,202.5,ug m-3 as NO2,R
CT3,NOX,24/01/2017 02:00,167.2,ug m-3 as NO2,R
CT3,NOX,24/01/2017 03:00,161.39999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 04:00,156,ug m-3 as NO2,R
CT3,NOX,24/01/2017 05:00,150.39999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 06:00,177.5,ug m-3 as NO2,R
CT3,NOX,24/01/2017 07:00,260.89999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 08:00,297.10001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 09:00,351.89999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 10:00,305.10001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 11:00,270.39999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 12:00,317,ug m-3 as NO2,R
CT3,NOX,24/01/2017 13:00,265.5,ug m-3 as NO2,R
CT3,NOX,24/01/2017 14:00,211.39999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 15:00,223.5,ug m-3 as NO2,R
CT3,NOX,24/01/2017 16:00,183,ug m-3 as NO2,R
CT3,NOX,24/01/2017 17:00,198.60001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 18:00,271.89999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 19:00,348.10001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 20:00,316.29999,ug m-3 as NO2,R
CT3,NOX,24/01/2017 21:00,217.60001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 22:00,375.70001,ug m-3 as NO2,R
CT3,NOX,24/01/2017 23:00,291.70001,ug m-3 as NO2,R
CT3,NOX,25/01/2017 00:00,410,ug m-3 as NO2,R
CT3,NOX,25/01/2017 01:00,417.5,ug m-3 as NO2,R
CT3,NOX,25/01/2017 02:00,313.10001,ug m-3 as NO2,R
CT3,NOX,25/01/2017 03:00,230.5,ug m-3 as NO2,R
CT3,NOX,25/01/2017 04:00,399.89999,ug m-3 as NO2,R
CT3,NOX,25/01/2017 05:00,396.79999,ug m-3 as NO2,R
CT3,NOX,25/01/2017 06:00,295.60001,ug m-3 as NO2,R
CT3,NOX,25/01/2017 07:00,236.60001,ug m-3 as NO2,R
CT3,NOX,25/01/2017 08:00,198.89999,ug m-3 as NO2,R
CT3,NOX,25/01/2017 09:00,109.6,ug m-3 as NO2,R
CT3,NOX,25/01/2017 10:00,115,ug m-3 as NO2,R
CT3,NOX,25/01/2017 11:00,124,ug m-3 as NO2,R
CT3,NOX,25/01/2017 12:00,106.6,ug m-3 as NO2,R
CT3,NOX,25/01/2017 13:00,90.6,ug m-3 as NO2,R
CT3,NOX,25/01/2017 14:00,99.8,ug m-3 as NO2,R
CT3,NOX,25/01/2017 15:00,99.5,ug m-3 as NO2,R
CT3,NOX,25/01/2017 16:00,92.7,ug m-3 as NO2,R
CT3,NOX,25/01/2017 17:00,85.8,ug m-3 as NO2,R
CT3,NOX,25/01/2017 18:00,63.8,ug m-3 as NO2,R
CT3,NOX,25/01/2017 19:00,58.5,ug m-3 as NO2,R
CT3,NOX,25/01/2017 20:00,54.3,ug m-3 as NO2,R
CT3,NOX,25/01/2017 21:00,61.4,ug m-3 as NO2,R
CT3,NOX,25/01/2017 22:00,62,ug m-3 as NO2,R
CT3,NOX,25/01/2017 23:00,60.3,ug m-3 as NO2,R
CT3,NOX,26/01/2017 00:00,57.6,ug m-3 as NO2,R
CT3,NOX,26/01/2017 01:00,47.6,ug m-3 as NO2,R
CT3,NOX,26/01/2017 02:00,54.5,ug m-3 as NO2,R
CT3,NOX,26/01/2017 03:00,51.1,ug m-3 as NO2,R
CT3,NOX,26/01/2017 04:00,41.3,ug m-3 as NO2,R
CT3,NOX,26/01/2017 05:00,31.6,ug m-3 as NO2,R
CT3,NOX,26/01/2017 06:00,39,ug m-3 as NO2,R
CT3,NOX,26/01/2017 07:00,60.3,ug m-3 as NO2,R
CT3,NOX,26/01/2017 08:00,76.1,ug m-3 as NO2,R
CT3,NOX,26/01/2017 09:00,73.9,ug m-3 as NO2,R
CT3,NOX,26/01/2017 10:00,70.4,ug m-3 as NO2,R
CT3,NOX,26/01/2017 11:00,65.8,ug m-3 as NO2,R
CT3,NOX,26/01/2017 12:00,65.6,ug m-3 as NO2,R
CT3,NOX,26/01/2017 13:00,63.6,ug m-3 as NO2,R
CT3,NOX,26/01/2017 14:00,73.3,ug m-3 as NO2,R
CT3,NOX,26/01/2017 15:00,72.9,ug m-3 as NO2,R
CT3,NOX,26/01/2017 16:00,71.4,ug m-3 as NO2,R
CT3,NOX,26/01/2017 17:00,61.8,ug m-3 as NO2,R
CT3,NOX,26/01/2017 18:00,112.9,ug m-3 as NO2,R
CT3,NOX,26/01/2017 19:00,174.89999,ug m-3 as NO2,R
CT3,NOX,26/01/2017 20:00,156.60001,ug m-3 as NO2,R
CT3,NOX,26/01/2017 21:00,161,ug m-3 as NO2,R
CT3,NOX,26/01/2017 22:00,171.2,ug m-3 as NO2,R
CT3,NOX,26/01/2017 23:00,180.10001,ug m-3 as NO2,R
CT3,NOX,27/01/2017 00:00,184.7,ug m-3 as NO2,R
CT3,NOX,27/01/2017 01:00,178.10001,ug m-3 as NO2,R
CT3,NOX,27/01/2017 02:00,136.3,ug m-3 as NO2,R
CT3,NOX,27/01/2017 03:00,161.5,ug m-3 as NO2,R
CT3,NOX,27/01/2017 04:00,134.3,ug m-3 as NO2,R
CT3,NOX,27/01/2017 05:00,134.8,ug m-3 as NO2,R
CT3,NOX,27/01/2017 06:00,189.5,ug m-3 as NO2,R
CT3,NOX,27/01/2017 07:00,253.8,ug m-3 as NO2,R
CT3,NOX,27/01/2017 08:00,174.5,ug m-3 as NO2,R
CT3,NOX,27/01/2017 09:00,211.2,ug m-3 as NO2,R
CT3,NOX,27/01/2017 10:00,124.3,ug m-3 as NO2,R
CT3,NOX,27/01/2017 11:00,79.8,ug m-3 as NO2,R
CT3,NOX,27/01/2017 12:00,97.8,ug m-3 as NO2,R
CT3,NOX,27/01/2017 13:00,114.6,ug m-3 as NO2,R
CT3,NOX,27/01/2017 14:00,111,ug m-3 as NO2,R
CT3,NOX,27/01/2017 15:00,121.4,ug m-3 as NO2,R
CT3,NOX,27/01/2017 16:00,83.2,ug m-3 as NO2,R
CT3,NOX,27/01/2017 17:00,87.2,ug m-3 as NO2,R
CT3,NOX,27/01/2017 18:00,114.4,ug m-3 as NO2,R
CT3,NOX,27/01/2017 19:00,89.6,ug m-3 as NO2,R
CT3,NOX,27/01/2017 20:00,89.1,ug m-3 as NO2,R
CT3,NOX,27/01/2017 21:00,75.1,ug m-3 as NO2,R
CT3,NOX,27/01/2017 22:00,84.8,ug m-3 as NO2,R
CT3,NOX,27/01/2017 23:00,77.9,ug m-3 as NO2,R
CT3,NOX,28/01/2017 00:00,59.3,ug m-3 as NO2,R
CT3,NOX,28/01/2017 01:00,44,ug m-3 as NO2,R
CT3,NOX,28/01/2017 02:00,38.4,ug m-3 as NO2,R
CT3,NOX,28/01/2017 03:00,27.5,ug m-3 as NO2,R
CT3,NOX,28/01/2017 04:00,25,ug m-3 as NO2,R
CT3,NOX,28/01/2017 05:00,19.7,ug m-3 as NO2,R
CT3,NOX,28/01/2017 06:00,26.2,ug m-3 as NO2,R
CT3,NOX,28/01/2017 07:00,36.5,ug m-3 as NO2,R
CT3,NOX,28/01/2017 08:00,41.6,ug m-3 as NO2,R
CT3,NOX,28/01/2017 09:00,48,ug m-3 as NO2,R
CT3,NOX,28/01/2017 10:00,69.9,ug m-3 as NO2,R
CT3,NOX,28/01/2017 11:00,56.7,ug m-3 as NO2,R
CT3,NOX,28/01/2017 12:00,39,ug m-3 as NO2,R
CT3,NOX,28/01/2017 13:00,43.9,ug m-3 as NO2,R
CT3,NOX,28/01/2017 14:00,38.7,ug m-3 as NO2,R
CT3,NOX,28/01/2017 15:00,40.2,ug m-3 as NO2,R
CT3,NOX,28/01/2017 16:00,45.3,ug m-3 as NO2,R
CT3,NOX,28/01/2017 17:00,51.2,ug m-3 as NO2,R
CT3,NOX,28/01/2017 18:00,53.5,ug m-3 as NO2,R
CT3,NOX,28/01/2017 19:00,63.4,ug m-3 as NO2,R
CT3,NOX,28/01/2017 20:00,60,ug m-3 as NO2,R
CT3,NOX,28/01/2017 21:00,59.2,ug m-3 as NO2,R
CT3,NOX,28/01/2017 22:00,49.1,ug m-3 as NO2,R
CT3,NOX,28/01/2017 23:00,36.2,ug m-3 as NO2,R
CT3,NOX,29/01/2017 00:00,33.5,ug m-3 as NO2,R
CT3,NOX,29/01/2017 01:00,26.9,ug m-3 as NO2,R
CT3,NOX,29/01/2017 02:00,26.8,ug m-3 as NO2,R
CT3,NOX,29/01/2017 03:00,21.1,ug m-3 as NO2,R
CT3,NOX,29/01/2017 04:00,26.1,ug m-3 as NO2,R
CT3,NOX,29/01/2017 05:00,29.1,ug m-3 as NO2,R
CT3,NOX,29/01/2017 06:00,33.2,ug m-3 as NO2,R
CT3,NOX,29/01/2017 07:00,49.8,ug m-3 as NO2,R
CT3,NOX,29/01/2017 08:00,52.9,ug m-3 as NO2,R
CT3,NOX,29/01/2017 09:00,51.9,ug m-3 as NO2,R
CT3,NOX,29/01/2017 10:00,40.8,ug m-3 as NO2,R
CT3,NOX,29/01/2017 11:00,44.6,ug m-3 as NO2,R
CT3,NOX,29/01/2017 12:00,43.6,ug m-3 as NO2,R
CT3,NOX,29/01/2017 13:00,33.2,ug m-3 as NO2,R
CT3,NOX,29/01/2017 14:00,41.6,ug m-3 as NO2,R
CT3,NOX,29/01/2017 15:00,40,ug m-3 as NO2,R
CT3,NOX,29/01/2017 16:00,57.6,ug m-3 as NO2,R
CT3,NOX,29/01/2017 17:00,48.4,ug m-3 as NO2,R
CT3,NOX,29/01/2017 18:00,46.8,ug m-3 as NO2,R
CT3,NOX,29/01/2017 19:00,55.2,ug m-3 as NO2,R
CT3,NOX,29/01/2017 20:00,33.2,ug m-3 as NO2,R
CT3,NOX,29/01/2017 21:00,25.1,ug m-3 as NO2,R
CT3,NOX,29/01/2017 22:00,28.5,ug m-3 as NO2,R
CT3,NOX,29/01/2017 23:00,24.8,ug m-3 as NO2,R
CT3,NOX,30/01/2017 00:00,27.2,ug m-3 as NO2,R
CT3,NOX,30/01/2017 01:00,33,ug m-3 as NO2,R
CT3,NOX,30/01/2017 02:00,32.1,ug m-3 as NO2,R
CT3,NOX,30/01/2017 03:00,34.6,ug m-3 as NO2,R
CT3,NOX,30/01/2017 04:00,35,ug m-3 as NO2,R
CT3,NOX,30/01/2017 05:00,76,ug m-3 as NO2,R
CT3,NOX,30/01/2017 06:00,87.7,ug m-3 as NO2,R
CT3,NOX,30/01/2017 07:00,70.2,ug m-3 as NO2,R
CT3,NOX,30/01/2017 08:00,96.2,ug m-3 as NO2,R
CT3,NOX,30/01/2017 09:00,95,ug m-3 as NO2,R
CT3,NOX,30/01/2017 10:00,120.8,ug m-3 as NO2,R
CT3,NOX,30/01/2017 11:00,147.89999,ug m-3 as NO2,R
CT3,NOX,30/01/2017 12:00,190.89999,ug m-3 as NO2,R
CT3,NOX,30/01/2017 13:00,181.2,ug m-3 as NO2,R
CT3,NOX,30/01/2017 14:00,161.10001,ug m-3 as NO2,R
CT3,NOX,30/01/2017 15:00,118.6,ug m-3 as NO2,R
CT3,NOX,30/01/2017 16:00,112.4,ug m-3 as NO2,R
CT3,NOX,30/01/2017 17:00,103.3,ug m-3 as NO2,R
CT3,NOX,30/01/2017 18:00,75,ug m-3 as NO2,R
CT3,NOX,30/01/2017 19:00,66.2,ug m-3 as NO2,R
CT3,NOX,30/01/2017 20:00,51.1,ug m-3 as NO2,R
CT3,NOX,30/01/2017 21:00,52.8,ug m-3 as NO2,R
CT3,NOX,30/01/2017 22:00,40.6,ug m-3 as NO2,R
CT3,NOX,30/01/2017 23:00,35.3,ug m-3 as NO2,R
CT3,NOX,31/01/2017 00:00,47.3,ug m-3 as NO2,R
CT3,NOX,31/01/2017 01:00,46.4,ug m-3 as NO2,R
CT3,NOX,31/01/2017 02:00,37.6,ug m-3 as NO2,R
CT3,NOX,31/01/2017 03:00,28.4,ug m-3 as NO2,R
CT3,NOX,31/01/2017 04:00,41.4,ug m-3 as NO2,R
CT3,NOX,31/01/2017 05:00,43.8,ug m-3 as NO2,R
CT3,NOX,31/01/2017 06:00,71.1,ug m-3 as NO2,R
CT3,NOX,31/01/2017 07:00,107.2,ug m-3 as NO2,R
CT3,NOX,31/01/2017 08:00,142.3,ug m-3 as NO2,R
CT3,NOX,31/01/2017 09:00,158.5,ug m-3 as NO2,R
CT3,NOX,31/01/2017 10:00,149,ug m-3 as NO2,R
CT3,NOX,31/01/2017 11:00,153.7,ug m-3 as NO2,R
CT3,NOX,31/01/2017 12:00,112.3,ug m-3 as NO2,R
CT3,NOX,31/01/2017 13:00,93.8,ug m-3 as NO2,R
CT3,NOX,31/01/2017 14:00,150.8,ug m-3 as NO2,R
CT3,NOX,31/01/2017 15:00,103.7,ug m-3 as NO2,R
CT3,NOX,31/01/2017 16:00,107.5,ug m-3 as NO2,R
CT3,NOX,31/01/2017 17:00,94.7,ug m-3 as NO2,R
CT3,NOX,31/01/2017 18:00,82,ug m-3 as NO2,R
CT3,NOX,31/01/2017 19:00,92.7,ug m-3 as NO2,R
CT3,NOX,31/01/2017 20:00,79,ug m-3 as NO2,R
CT3,NOX,31/01/2017 21:00,67.4,ug m-3 as NO2,R
CT3,NOX,31/01/2017 22:00,62.7,ug m-3 as NO2,R
CT3,NOX,31/01/2017 23:00,61.5,ug m-3 as NO2,R
CT3,NOX,1/2/2017 0:00,49.4,ug m-3 as NO2,R
CT3,NOX,1/2/2017 1:00,44.7,ug m-3 as NO2,R
CT3,NOX,1/2/2017 2:00,35.3,ug m-3 as NO2,R
CT3,NOX,1/2/2017 3:00,33.6,ug m-3 as NO2,R
CT3,NOX,1/2/2017 4:00,37,ug m-3 as NO2,R
CT3,NOX,1/2/2017 5:00,43.6,ug m-3 as NO2,R
CT3,NOX,1/2/2017 6:00,68.6,ug m-3 as NO2,R
CT3,NOX,1/2/2017 7:00,168.8,ug m-3 as NO2,R
CT3,NOX,1/2/2017 8:00,82.7,ug m-3 as NO2,R
CT3,NOX,1/2/2017 9:00,77.7,ug m-3 as NO2,R
CT3,NOX,1/2/2017 10:00,77.2,ug m-3 as NO2,R
CT3,NOX,1/2/2017 11:00,93.5,ug m-3 as NO2,R
CT3,NOX,1/2/2017 12:00,94.9,ug m-3 as NO2,R
CT3,NOX,1/2/2017 13:00,74.5,ug m-3 as NO2,R
CT3,NOX,1/2/2017 14:00,84.5,ug m-3 as NO2,R
CT3,NOX,1/2/2017 15:00,82,ug m-3 as NO2,R
CT3,NOX,1/2/2017 16:00,73.7,ug m-3 as NO2,R
CT3,NOX,1/2/2017 17:00,68.8,ug m-3 as NO2,R
CT3,NOX,1/2/2017 18:00,56.5,ug m-3 as NO2,R
CT3,NOX,1/2/2017 19:00,45.4,ug m-3 as NO2,R
CT3,NOX,1/2/2017 20:00,34.4,ug m-3 as NO2,R
CT3,NOX,1/2/2017 21:00,33.4,ug m-3 as NO2,R
CT3,NOX,1/2/2017 22:00,27.4,ug m-3 as NO2,R
CT3,NOX,1/2/2017 23:00,18.9,ug m-3 as NO2,R
CT3,NOX,2/2/2017 0:00,18.4,ug m-3 as NO2,R
CT3,NOX,2/2/2017 1:00,11.3,ug m-3 as NO2,R
CT3,NOX,2/2/2017 2:00,8.5,ug m-3 as NO2,R
CT3,NOX,2/2/2017 3:00,6.8,ug m-3 as NO2,R
CT3,NOX,2/2/2017 4:00,10.1,ug m-3 as NO2,R
CT3,NOX,2/2/2017 5:00,12.8,ug m-3 as NO2,R
CT3,NOX,2/2/2017 6:00,38.1,ug m-3 as NO2,R
CT3,NOX,2/2/2017 7:00,56.6,ug m-3 as NO2,R
CT3,NOX,2/2/2017 8:00,53.2,ug m-3 as NO2,R
CT3,NOX,2/2/2017 9:00,51.1,ug m-3 as NO2,R
CT3,NOX,2/2/2017 10:00,37.5,ug m-3 as NO2,R
CT3,NOX,2/2/2017 11:00,38.5,ug m-3 as NO2,R
CT3,NOX,2/2/2017 12:00,39.4,ug m-3 as NO2,R
CT3,NOX,2/2/2017 13:00,42.4,ug m-3 as NO2,R
CT3,NOX,2/2/2017 14:00,40.8,ug m-3 as NO2,R
CT3,NOX,2/2/2017 15:00,38,ug m-3 as NO2,R
CT3,NOX,2/2/2017 16:00,38.9,ug m-3 as NO2,R
CT3,NOX,2/2/2017 17:00,42,ug m-3 as NO2,R
CT3,NOX,2/2/2017 18:00,31.4,ug m-3 as NO2,R
CT3,NOX,2/2/2017 19:00,28.2,ug m-3 as NO2,R
CT3,NOX,2/2/2017 20:00,27.7,ug m-3 as NO2,R
CT3,NOX,2/2/2017 21:00,23.9,ug m-3 as NO2,R
CT3,NOX,2/2/2017 22:00,22.3,ug m-3 as NO2,R
CT3,NOX,2/2/2017 23:00,16.8,ug m-3 as NO2,R
CT3,NOX,3/2/2017 0:00,12.1,ug m-3 as NO2,R
CT3,NOX,3/2/2017 1:00,10.9,ug m-3 as NO2,R
CT3,NOX,3/2/2017 2:00,9.7,ug m-3 as NO2,R
CT3,NOX,3/2/2017 3:00,11.2,ug m-3 as NO2,R
CT3,NOX,3/2/2017 4:00,13,ug m-3 as NO2,R
CT3,NOX,3/2/2017 5:00,25,ug m-3 as NO2,R
CT3,NOX,3/2/2017 6:00,36.4,ug m-3 as NO2,R
CT3,NOX,3/2/2017 7:00,49.4,ug m-3 as NO2,R
CT3,NOX,3/2/2017 8:00,59.8,ug m-3 as NO2,R
CT3,NOX,3/2/2017 9:00,43.9,ug m-3 as NO2,R
CT3,NOX,3/2/2017 10:00,40.9,ug m-3 as NO2,R
CT3,NOX,3/2/2017 11:00,41.1,ug m-3 as NO2,R
CT3,NOX,3/2/2017 12:00,37,ug m-3 as NO2,R
CT3,NOX,3/2/2017 13:00,37.9,ug m-3 as NO2,R
CT3,NOX,3/2/2017 14:00,31.4,ug m-3 as NO2,R
CT3,NOX,3/2/2017 15:00,34.1,ug m-3 as NO2,R
CT3,NOX,3/2/2017 16:00,47.9,ug m-3 as NO2,R
CT3,NOX,3/2/2017 17:00,44.2,ug m-3 as NO2,R
CT3,NOX,3/2/2017 18:00,49,ug m-3 as NO2,R
CT3,NOX,3/2/2017 19:00,30.4,ug m-3 as NO2,R
CT3,NOX,3/2/2017 20:00,19.2,ug m-3 as NO2,R
CT3,NOX,3/2/2017 21:00,15.7,ug m-3 as NO2,R
CT3,NOX,3/2/2017 22:00,17.5,ug m-3 as NO2,R
CT3,NOX,3/2/2017 23:00,20.8,ug m-3 as NO2,R
CT3,NOX,4/2/2017 0:00,22.6,ug m-3 as NO2,R
CT3,NOX,4/2/2017 1:00,30.2,ug m-3 as NO2,R
CT3,NOX,4/2/2017 2:00,25.5,ug m-3 as NO2,R
CT3,NOX,4/2/2017 3:00,23.7,ug m-3 as NO2,R
CT3,NOX,4/2/2017 4:00,28.9,ug m-3 as NO2,R
CT3,NOX,4/2/2017 5:00,38.6,ug m-3 as NO2,R
CT3,NOX,4/2/2017 6:00,82.2,ug m-3 as NO2,R
CT3,NOX,4/2/2017 7:00,89.3,ug m-3 as NO2,R
CT3,NOX,4/2/2017 8:00,68.5,ug m-3 as NO2,R
CT3,NOX,4/2/2017 9:00,144.2,ug m-3 as NO2,R
CT3,NOX,4/2/2017 10:00,175.5,ug m-3 as NO2,R
CT3,NOX,4/2/2017 11:00,182.7,ug m-3 as NO2,R
CT3,NOX,4/2/2017 12:00,194.5,ug m-3 as NO2,R
CT3,NOX,4/2/2017 13:00,131.5,ug m-3 as NO2,R
CT3,NOX,4/2/2017 14:00,129.2,ug m-3 as NO2,R
CT3,NOX,4/2/2017 15:00,86.9,ug m-3 as NO2,R
CT3,NOX,4/2/2017 16:00,66.6,ug m-3 as NO2,R
CT3,NOX,4/2/2017 17:00,103.7,ug m-3 as NO2,R
CT3,NOX,4/2/2017 18:00,136.89999,ug m-3 as NO2,R
CT3,NOX,4/2/2017 19:00,108.7,ug m-3 as NO2,R
CT3,NOX,4/2/2017 20:00,111.9,ug m-3 as NO2,R
CT3,NOX,4/2/2017 21:00,107.4,ug m-3 as NO2,R
CT3,NOX,4/2/2017 22:00,80.6,ug m-3 as NO2,R
CT3,NOX,4/2/2017 23:00,78.4,ug m-3 as NO2,R
CT3,NOX,5/2/2017 0:00,85.8,ug m-3 as NO2,R
CT3,NOX,5/2/2017 1:00,44.8,ug m-3 as NO2,R
CT3,NOX,5/2/2017 2:00,67.7,ug m-3 as NO2,R
CT3,NOX,5/2/2017 3:00,84.3,ug m-3 as NO2,R
CT3,NOX,5/2/2017 4:00,89.2,ug m-3 as NO2,R
CT3,NOX,5/2/2017 5:00,87.6,ug m-3 as NO2,R
CT3,NOX,5/2/2017 6:00,85.7,ug m-3 as NO2,R
CT3,NOX,5/2/2017 7:00,81.6,ug m-3 as NO2,R
CT3,NOX,5/2/2017 8:00,68.8,ug m-3 as NO2,R
CT3,NOX,5/2/2017 9:00,74.4,ug m-3 as NO2,R
CT3,NOX,5/2/2017 10:00,67.5,ug m-3 as NO2,R
CT3,NOX,5/2/2017 11:00,64.7,ug m-3 as NO2,R
CT3,NOX,5/2/2017 12:00,74.4,ug m-3 as NO2,R
CT3,NOX,5/2/2017 13:00,70.6,ug m-3 as NO2,R
CT3,NOX,5/2/2017 14:00,49,ug m-3 as NO2,R
CT3,NOX,5/2/2017 15:00,65.1,ug m-3 as NO2,R
CT3,NOX,5/2/2017 16:00,65.3,ug m-3 as NO2,R
CT3,NOX,5/2/2017 17:00,58.6,ug m-3 as NO2,R
CT3,NOX,5/2/2017 18:00,62.3,ug m-3 as NO2,R
CT3,NOX,5/2/2017 19:00,65.6,ug m-3 as NO2,R
CT3,NOX,5/2/2017 20:00,53.9,ug m-3 as NO2,R
CT3,NOX,5/2/2017 21:00,53.3,ug m-3 as NO2,R
CT3,NOX,5/2/2017 22:00,61.2,ug m-3 as NO2,R
CT3,NOX,5/2/2017 23:00,52.3,ug m-3 as NO2,R
CT3,NOX,6/2/2017 0:00,56,ug m-3 as NO2,R
CT3,NOX,6/2/2017 1:00,54.9,ug m-3 as NO2,R
CT3,NOX,6/2/2017 2:00,61.3,ug m-3 as NO2,R
CT3,NOX,6/2/2017 3:00,66,ug m-3 as NO2,R
CT3,NOX,6/2/2017 4:00,67.9,ug m-3 as NO2,R
CT3,NOX,6/2/2017 5:00,110,ug m-3 as NO2,R
CT3,NOX,6/2/2017 6:00,228.5,ug m-3 as NO2,R
CT3,NOX,6/2/2017 7:00,303.39999,ug m-3 as NO2,R
CT3,NOX,6/2/2017 8:00,357.10001,ug m-3 as NO2,R
CT3,NOX,6/2/2017 9:00,287,ug m-3 as NO2,R
CT3,NOX,6/2/2017 10:00,172.2,ug m-3 as NO2,R
CT3,NOX,6/2/2017 11:00,215.39999,ug m-3 as NO2,R
CT3,NOX,6/2/2017 12:00,107.6,ug m-3 as NO2,R
CT3,NOX,6/2/2017 13:00,119.4,ug m-3 as NO2,R
